Datetime,Temperature,Pressure,Humidity,Wind,Wind_Speed,Forcast,City
06.08.2017 11:00,30.2,756.6,56,Wind blowing from the north-west,4, ,Falconara 
06.08.2017 14:00,30.8,756.1,53,Wind blowing from the west-northwest,6, ,Falconara 
06.08.2017 17:00,29.5,755.7,57,Wind blowing from the north-northwest,5, ,Falconara 
06.08.2017 20:00,27.2,756.4,64,Wind blowing from the north-northwest,4, ,Falconara 
06.08.2017 23:00,26.9,756.4,68,Wind blowing from the north,2, ,Falconara 
07.08.2017 02:00,26.2,755.5,72,Wind blowing from the east-northeast,2, ,Falconara 
07.08.2017 08:00,27.6,756.5,68,Wind blowing from the west,1, ,Falconara 
07.08.2017 11:00,30.5,756.6,52,Wind blowing from the north-west,4, ,Falconara 
07.08.2017 17:00,30.3,756.5,51,Wind blowing from the north,4, ,Falconara 
07.08.2017 20:00,28,756.9,62,Wind blowing from the north-northeast,2, ,Falconara 
07.08.2017 23:00,26.5,757.2,70,Wind blowing from the south-southeast,1, ,Falconara 
08.08.2017 02:00,26.9,756.5,68,Wind blowing from the north,2, ,Falconara 
08.08.2017 05:00,23.7,756.6,80,Wind blowing from the south,1, ,Falconara 
08.08.2017 11:00,31.1,757.4,52,Wind blowing from the north,4, ,Falconara 
08.08.2017 14:00,31,757,52,Wind blowing from the north-west,5, ,Falconara 
08.08.2017 17:00,30.1,756.9,56,Wind blowing from the north-northwest,6, ,Falconara 
08.08.2017 20:00,28,757.5,63,Wind blowing from the north-northwest,4, ,Falconara 
08.08.2017 23:00,27.4,758,68,Wind blowing from the north,3, ,Falconara 
09.08.2017 02:00,25.2,757.5,75,"Calm, no wind",0, ,Falconara 
09.08.2017 05:00,28.8,757.2,59,"Calm, no wind",0, ,Falconara 
09.08.2017 11:00,30.5,757.9,53,Wind blowing from the west-northwest,4, ,Falconara 
09.08.2017 14:00,31.7,757.7,51,Wind blowing from the north-west,4, ,Falconara 
09.08.2017 17:00,30.2,757.2,60,Wind blowing from the north-west,4, ,Falconara 
09.08.2017 20:00,28.3,757.7,69,Wind blowing from the north-northwest,5, ,Falconara 
09.08.2017 23:00,27.7,757.8,68,Wind blowing from the north-northwest,3, ,Falconara 
10.08.2017 02:00,25,757.1,76,"Calm, no wind",0, ,Falconara 
10.08.2017 05:00,24.8,757.1,78,"Calm, no wind",0, ,Falconara 
10.08.2017 08:00,28.3,757.5,65,Wind blowing from the west-northwest,2, ,Falconara 
10.08.2017 14:00,31.5,756.9,55,Wind blowing from the west-northwest,3, ,Falconara 
10.08.2017 17:00,30.5,756.4,57,Wind blowing from the north,5, ,Falconara 
10.08.2017 20:00,28.2,756.5,70,Wind blowing from the north,4, ,Falconara 
10.08.2017 23:00,27.3,756.4,69,Wind blowing from the north-northwest,1, ,Falconara 
11.08.2017 02:00,25.2,755.5,79,Wind blowing from the south,2, ,Falconara 
11.08.2017 05:00,24.5,755.4,82,Wind blowing from the south-southwest,2, ,Falconara 
11.08.2017 08:00,29.1,755.7,68,Wind blowing from the south-southeast,1, ,Falconara 
11.08.2017 11:00,32,755.9,50,Wind blowing from the north-west,4, ,Falconara 
11.08.2017 14:00,32.1,755.7,54,Wind blowing from the north-west,4, ,Falconara 
11.08.2017 20:00,28.7,755.4,64,Wind blowing from the north-west,4, ,Falconara 
11.08.2017 23:00,28.7,755.5,59,Wind blowing from the north-northwest,6, ,Falconara 
12.08.2017 02:00,27.7,754.8,67,Wind blowing from the west-northwest,5, ,Falconara 
12.08.2017 05:00,27.6,754.2,71,Wind blowing from the north-west,4, ,Falconara 
12.08.2017 08:00,28.5,755.2,67,Wind blowing from the north-west,4, ,Falconara 
12.08.2017 11:00,31.4,755.7,57,Wind blowing from the north-west,5, ,Falconara 
12.08.2017 14:00,30.8,755.6,58,Wind blowing from the north-west,6, ,Falconara 
12.08.2017 17:00,29.9,755.1,63,Wind blowing from the north-west,4, ,Falconara 
12.08.2017 20:00,28.1,755.3,70,Wind blowing from the north,4, ,Falconara 
12.08.2017 23:00,27.7,755.6,68,Wind blowing from the west-southwest,6, ,Falconara 
13.08.2017 02:00,27,754.9,71,Wind blowing from the west-northwest,2, ,Falconara 
13.08.2017 05:00,26.4,754.8,75,Wind blowing from the north,3, ,Falconara 
13.08.2017 08:00,28.9,755.5,64,Wind blowing from the west,6, ,Falconara 
13.08.2017 11:00,32.3,756.3,52,Wind blowing from the west,5, ,Falconara 
13.08.2017 14:00,32,756,56,Wind blowing from the west-northwest,7, ,Falconara 
13.08.2017 17:00,31.7,755.9,48,Wind blowing from the north-northwest,4, ,Falconara 
13.08.2017 20:00,28.6,756.4,71,Wind blowing from the north-west,3, ,Falconara 
13.08.2017 23:00,28.1,757.2,68,Wind blowing from the north-west,5, ,Falconara 
14.08.2017 02:00,27.8,756.9,66,Wind blowing from the north-west,5, ,Falconara 
14.08.2017 05:00,27.1,756.8,64,Wind blowing from the west-northwest,6, ,Falconara 
14.08.2017 08:00,28.8,757.8,55,Wind blowing from the west-northwest,4, ,Falconara 
14.08.2017 11:00,30.8,758.4,46,Wind blowing from the north-northwest,4, ,Falconara 
14.08.2017 14:00,31.2,758.1,44,Wind blowing from the north-west,4, ,Falconara 
14.08.2017 17:00,29.6,757.8,48,Wind blowing from the west-northwest,4, ,Falconara 
14.08.2017 20:00,27.4,758.2,55,Wind blowing from the north-northwest,4, ,Falconara 
14.08.2017 23:00,27.5,758.1,59,Wind blowing from the north-west,4, ,Falconara 
15.08.2017 02:00,26.9,757.8,60,Wind blowing from the north-west,4, ,Falconara 
15.08.2017 14:00,31,756.9,47,Wind blowing from the north-northwest,7, ,Falconara 
15.08.2017 17:00,30.1,756.4,50,Wind blowing from the north-west,4, ,Falconara 
15.08.2017 20:00,27.8,756.4,58,Wind blowing from the north-northwest,4, ,Falconara 
15.08.2017 23:00,27.5,756,59,Wind blowing from the north-west,4, ,Falconara 
16.08.2017 02:00,27.1,754.8,62,Wind blowing from the west-northwest,6, ,Falconara 
16.08.2017 05:00,26.7,754.8,63,Wind blowing from the north-west,3, ,Falconara 
16.08.2017 08:00,27.9,755.1,61,Wind blowing from the north-west,5, ,Falconara 
16.08.2017 11:00,30.6,755.2,50,Wind blowing from the north-west,7, ,Falconara 
16.08.2017 14:00,30.9,755.1,50,Wind blowing from the north-northwest,8, ,Falconara 
16.08.2017 17:00,29.4,754.8,52,Wind blowing from the north-west,8, ,Falconara 
16.08.2017 20:00,27.6,755.2,60,Wind blowing from the north-west,1, ,Falconara 
16.08.2017 23:00,27,755.1,60,Wind blowing from the north-northwest,7, ,Falconara 
17.08.2017 02:00,26.5,754.3,61,Wind blowing from the north-northwest,7, ,Falconara 
17.08.2017 05:00,26.5,754.5,61,Wind blowing from the west-northwest,6, ,Falconara 
17.08.2017 08:00,28.6,755.3,55,Wind blowing from the west-northwest,6, ,Falconara 
17.08.2017 11:00,30.6,755.9,50,Wind blowing from the west-northwest,8, ,Falconara 
17.08.2017 14:00,30.5,756,49,Wind blowing from the north-west,6, ,Falconara 
17.08.2017 17:00,29.8,755.7,54,Wind blowing from the north-northwest,5, ,Falconara 
17.08.2017 20:00,27.6,756.3,60,Wind blowing from the north,4, ,Falconara 
17.08.2017 23:00,27.1,756.5,63,Wind blowing from the north,3, ,Falconara 
18.08.2017 02:00,24.2,756.3,74,Wind blowing from the south-southeast,2, ,Falconara 
18.08.2017 05:00,23.4,756.5,78,Wind blowing from the south-southwest,1, ,Falconara 
18.08.2017 08:00,27.7,757.6,64,Wind blowing from the south-southwest,3, ,Falconara 
18.08.2017 11:00,31.1,758.1,49,Wind blowing from the south-west,4, ,Falconara 
18.08.2017 14:00,31,757.8,49,Wind blowing from the north-northwest,4, ,Falconara 
18.08.2017 17:00,29.7,757.2,52,Wind blowing from the north,7, ,Falconara 
18.08.2017 20:00,27.6,757.8,62,Wind blowing from the north-northeast,3, ,Falconara 
19.08.2017 02:00,25.1,757.1,73,Wind blowing from the east-northeast,1, ,Falconara 
19.08.2017 05:00,24.1,757.6,76,Wind blowing from the south,1, ,Falconara 
19.08.2017 08:00,27.6,758.7,65,Wind blowing from the south-east,1, ,Falconara 
19.08.2017 11:00,30.9,759,50,Wind blowing from the north-northwest,5, ,Falconara 
19.08.2017 14:00,31.1,758.8,49,Wind blowing from the north,5, ,Falconara 
19.08.2017 17:00,30.2,758.5,50,Wind blowing from the north,5, ,Falconara 
19.08.2017 20:00,27.7,758.9,62,Wind blowing from the north-northeast,4, ,Falconara 
19.08.2017 23:00,27,759,69,Wind blowing from the north-east,2, ,Falconara 
20.08.2017 05:00,23.5,758.2,81,Wind blowing from the north-northeast,1, ,Falconara 
20.08.2017 11:00,29.7,759,55,Wind blowing from the north-west,3, ,Falconara 
20.08.2017 14:00,31.2,758.6,43,Wind blowing from the north-northwest,6, ,Falconara 
20.08.2017 20:00,27.6,758.2,64,Wind blowing from the north-northeast,3, ,Falconara 
20.08.2017 23:00,26.3,758.4,72,Wind blowing from the east-northeast,1, ,Falconara 
21.08.2017 02:00,24.4,757.9,87,Wind blowing from the south,1, ,Falconara 
21.08.2017 05:00,23.8,757.8,92,Wind blowing from the south-west,1,Mist. ,Falconara 
21.08.2017 08:00,28,758.7,77,Wind blowing from the south-southwest,2, ,Falconara 
21.08.2017 11:00,31.2,758.7,42,Wind blowing from the north-west,5, ,Falconara 
21.08.2017 14:00,31.2,758.1,54,Wind blowing from the north,5, ,Falconara 
21.08.2017 17:00,30,757.8,56,Wind blowing from the north,6, ,Falconara 
21.08.2017 20:00,27.9,758.2,56,Wind blowing from the north,3, ,Falconara 
21.08.2017 23:00,26.6,758.8,65,Wind blowing from the north,2, ,Falconara 
22.08.2017 02:00,22.9,758.5,79,Wind blowing from the south,1, ,Falconara 
22.08.2017 05:00,22.7,758.2,81,Wind blowing from the south,1, ,Falconara 
22.08.2017 08:00,28.2,759.2,59,Wind blowing from the west-northwest,2, ,Falconara 
22.08.2017 11:00,31,758.9,40,Wind blowing from the north-west,4, ,Falconara 
22.08.2017 14:00,31.8,758.5,47,Wind blowing from the north-northwest,6, ,Falconara 
22.08.2017 17:00,29.9,757.8,55,Wind blowing from the north-northwest,6, ,Falconara 
22.08.2017 20:00,27.4,758.3,69,Wind blowing from the north-west,4, ,Falconara 
22.08.2017 23:00,27,758.4,71,Wind blowing from the north-west,4, ,Falconara 
23.08.2017 02:00,26.4,757.6,71,Wind blowing from the north-northwest,3, ,Falconara 
23.08.2017 05:00,25.5,757.7,73,Wind blowing from the north-northwest,3, ,Falconara 
23.08.2017 08:00,28.2,758.3,62,Wind blowing from the north-northwest,4, ,Falconara 
23.08.2017 11:00,29.9,759.2,54,Wind blowing from the north-northwest,5, ,Falconara 
23.08.2017 14:00,30.8,758.8,50,Wind blowing from the north-west,6, ,Falconara 
23.08.2017 17:00,29.6,758.2,56,Wind blowing from the north-northwest,5, ,Falconara 
23.08.2017 20:00,27.4,758.6,65,Wind blowing from the north-northwest,5, ,Falconara 
23.08.2017 23:00,26.7,758.9,67,Wind blowing from the north-northwest,5, ,Falconara 
24.08.2017 02:00,26.3,758.1,68,Wind blowing from the north-northwest,5, ,Falconara 
24.08.2017 05:00,26.1,758,67,Wind blowing from the north,7, ,Falconara 
24.08.2017 08:00,28.1,758.7,50,Wind blowing from the north,6, ,Falconara 
24.08.2017 11:00,29.8,759,44,Wind blowing from the north-northwest,5, ,Falconara 
24.08.2017 14:00,30.5,758.6,40,Wind blowing from the north,5, ,Falconara 
24.08.2017 17:00,29.3,758.2,50,Wind blowing from the north-northwest,6, ,Falconara 
24.08.2017 20:00,26.8,758.7,58,Wind blowing from the north,5, ,Falconara 
24.08.2017 23:00,26.2,758.7,58,Wind blowing from the north-northwest,5, ,Falconara 
25.08.2017 02:00,25.6,758.8,60,Wind blowing from the north-west,5, ,Falconara 
25.08.2017 05:00,25.4,757.8,65,Wind blowing from the north,4, ,Falconara 
25.08.2017 08:00,27.4,758,58,Wind blowing from the north-northwest,4, ,Falconara 
25.08.2017 11:00,29.7,758.2,48,Wind blowing from the north-northwest,4, ,Falconara 
25.08.2017 14:00,29.7,758.4,49,Wind blowing from the west-northwest,6, ,Falconara 
25.08.2017 20:00,26.6,757.5,63,Wind blowing from the north,4, ,Falconara 
25.08.2017 23:00,26.2,757.8,64,Wind blowing from the north,2, ,Falconara 
26.08.2017 02:00,25.1,757.5,66,Wind blowing from the north,2, ,Falconara 
26.08.2017 05:00,25.6,757.2,70,Wind blowing from the north,3, ,Falconara 
26.08.2017 08:00,28,757.8,66,Wind blowing from the north,5, ,Falconara 
26.08.2017 14:00,30.8,757.3,55,Wind blowing from the north-northwest,6, ,Falconara 
26.08.2017 20:00,27.2,757.1,72,Wind blowing from the north-northwest,6, ,Falconara 
26.08.2017 23:00,26.6,757,75,Wind blowing from the north-northwest,4, ,Falconara 
27.08.2017 02:00,26.4,756.1,72,Wind blowing from the north-northwest,5, ,Falconara 
27.08.2017 05:00,26.1,756,72,Wind blowing from the north,3, ,Falconara 
27.08.2017 08:00,28.2,756.6,64,Wind blowing from the north,5, ,Falconara 
27.08.2017 11:00,30.3,756.7,53,Wind blowing from the north-northwest,5, ,Falconara 
27.08.2017 14:00,30.2,756.3,52,Wind blowing from the north-northwest,7, ,Falconara 
27.08.2017 17:00,29.1,756,54,Wind blowing from the north-northwest,6, ,Falconara 
27.08.2017 20:00,26.7,756.6,62,Wind blowing from the north-northwest,5, ,Falconara 
28.08.2017 02:00,25.4,756,61,Wind blowing from the north-northwest,3, ,Falconara 
28.08.2017 05:00,24.6,756,67,Wind blowing from the north-west,2, ,Falconara 
28.08.2017 08:00,26.7,756.5,56,Wind blowing from the west-northwest,5, ,Falconara 
28.08.2017 11:00,29.3,756.5,48,Wind blowing from the west-northwest,6, ,Falconara 
28.08.2017 14:00,29.8,756,48,Wind blowing from the north-northwest,5, ,Falconara 
28.08.2017 17:00,28.5,755.5,49,Wind blowing from the north,5, ,Falconara 
28.08.2017 20:00,26.1,756.2,55,Wind blowing from the north-northeast,3, ,Falconara 
28.08.2017 23:00,23.4,756.2,65,Wind blowing from the south,2, ,Falconara 
29.08.2017 02:00,21.8,755.8,76,Wind blowing from the south,2, ,Falconara 
29.08.2017 05:00,21,755.7,79,Wind blowing from the south-west,1, ,Falconara 
29.08.2017 08:00,25.1,756.6,63,Wind blowing from the south-southeast,2, ,Falconara 
29.08.2017 11:00,29,756.3,44,Wind blowing from the west,4, ,Falconara 
29.08.2017 14:00,29.2,755.5,46,Wind blowing from the north-west,6, ,Falconara 
29.08.2017 17:00,28.6,755.4,47,Wind blowing from the north,3, ,Falconara 
29.08.2017 20:00,26.5,756,54,Wind blowing from the north,3, ,Falconara 
29.08.2017 23:00,23,756.6,62,Wind blowing from the south-southeast,2, ,Falconara 
30.08.2017 02:00,21.3,756.3,76,Wind blowing from the south-southwest,1, ,Falconara 
30.08.2017 05:00,21.3,756.2,76,Wind blowing from the south,1, ,Falconara 
30.08.2017 08:00,26.9,757.5,49,Wind blowing from the north-northwest,3, ,Falconara 
30.08.2017 11:00,29.1,757.8,44,Wind blowing from the north,3, ,Falconara 
30.08.2017 17:00,28.8,757.1,53,Wind blowing from the west-northwest,5, ,Falconara 
30.08.2017 20:00,27.5,757.7,62,Wind blowing from the north-northwest,5, ,Falconara 
30.08.2017 23:00,27.1,757.7,64,Wind blowing from the north-west,3, ,Falconara 
31.08.2017 02:00,26.6,757.5,66,Wind blowing from the north-northwest,5, ,Falconara 
31.08.2017 11:00,29.5,759.5,55,Wind blowing from the north-northwest,4, ,Falconara 
31.08.2017 14:00,30.4,759.4,48,Wind blowing from the north-northwest,8, ,Falconara 
31.08.2017 17:00,28.8,759.2,54,Wind blowing from the north,6, ,Falconara 
31.08.2017 20:00,26.4,759.9,60,Wind blowing from the north,5, ,Falconara 
31.08.2017 23:00,26.2,759.4,57,Wind blowing from the north,3, ,Falconara 
01.09.2017 02:00,25.8,758.9,63,Wind blowing from the north,4, ,Falconara 
01.09.2017 05:00,25.6,758.6,63,Wind blowing from the north,3, ,Falconara 
01.09.2017 08:00,27,759.3,55,Wind blowing from the north-northwest,3, ,Falconara 
01.09.2017 11:00,28.9,759.4,47,Wind blowing from the north-northwest,7, ,Falconara 
01.09.2017 14:00,29.3,759,54,Wind blowing from the north-northwest,7, ,Falconara 
01.09.2017 17:00,27.6,758.1,53,Wind blowing from the north-west,6, ,Falconara 
01.09.2017 20:00,26.1,758.5,58,Wind blowing from the north-northwest,3, ,Falconara 
01.09.2017 23:00,25.8,758.3,63,Wind blowing from the north-northwest,5, ,Falconara 
02.09.2017 02:00,25.4,757.5,67,Wind blowing from the north,3, ,Falconara 
02.09.2017 05:00,25.3,757.8,62,Wind blowing from the north,3, ,Falconara 
02.09.2017 08:00,26.6,758.1,56,Wind blowing from the north,5, ,Falconara 
02.09.2017 11:00,29.1,758.6,51,Wind blowing from the north-northwest,6, ,Falconara 
02.09.2017 14:00,29.4,758.1,50,Wind blowing from the north-northwest,7, ,Falconara 
02.09.2017 17:00,27.9,757.7,56,Wind blowing from the north,6, ,Falconara 
02.09.2017 20:00,25.8,758.2,59,Wind blowing from the north,5, ,Falconara 
02.09.2017 23:00,25.6,758,59,Wind blowing from the north,5, ,Falconara 
03.09.2017 02:00,25.1,757.4,60,Wind blowing from the north,5, ,Falconara 
03.09.2017 05:00,25,757.2,56,Wind blowing from the north,4, ,Falconara 
03.09.2017 08:00,26.9,758,56,Wind blowing from the north-northwest,6, ,Falconara 
03.09.2017 11:00,28.7,758.2,46,Wind blowing from the north,4, ,Falconara 
03.09.2017 14:00,29.8,757.3,42,Wind blowing from the north-northwest,5, ,Falconara 
03.09.2017 17:00,28.8,756.8,48,Wind blowing from the north,6, ,Falconara 
03.09.2017 20:00,26.5,757.6,53,Wind blowing from the north-northwest,4, ,Falconara 
03.09.2017 23:00,25.4,758.1,59,Wind blowing from the north-northwest,5, ,Falconara 
04.09.2017 02:00,25,757.8,63,Wind blowing from the north-west,3, ,Falconara 
04.09.2017 05:00,24.8,757.9,62,Wind blowing from the north-northwest,3, ,Falconara 
04.09.2017 08:00,26.9,758.9,55,Wind blowing from the north-northwest,2, ,Falconara 
04.09.2017 11:00,29.5,759.3,45,Wind blowing from the west-northwest,4, ,Falconara 
04.09.2017 14:00,30.6,759.2,40,Wind blowing from the north,6, ,Falconara 
04.09.2017 17:00,29.5,759.4,57,Wind blowing from the north-northwest,5, ,Falconara 
04.09.2017 20:00,27.2,760.3,64,Wind blowing from the north,3, ,Falconara 
04.09.2017 23:00,26.6,760.7,68,Wind blowing from the north-west,4, ,Falconara 
05.09.2017 02:00,26.3,760,72,Wind blowing from the north-northwest,5, ,Falconara 
05.09.2017 05:00,26,759.9,74,Wind blowing from the north,4, ,Falconara 
05.09.2017 08:00,27.5,760.6,67,Wind blowing from the north-northwest,5, ,Falconara 
05.09.2017 11:00,29.6,760.6,57,Wind blowing from the north-west,5, ,Falconara 
05.09.2017 14:00,30.3,760.2,55,Wind blowing from the north-west,5, ,Falconara 
05.09.2017 17:00,29.1,760.2,50,Wind blowing from the north-northwest,6, ,Falconara 
05.09.2017 20:00,26.6,760.5,60,Wind blowing from the north,6, ,Falconara 
05.09.2017 23:00,26.1,760.3,65,Wind blowing from the north-west,5, ,Falconara 
06.09.2017 02:00,25.8,759.4,63,Wind blowing from the north-northwest,5, ,Falconara 
06.09.2017 05:00,25.8,759.3,64,Wind blowing from the west-northwest,5, ,Falconara 
06.09.2017 11:00,29,760.2,47,Wind blowing from the north-northwest,4, ,Falconara 
06.09.2017 14:00,29.8,759.7,44,Wind blowing from the north-northwest,5, ,Falconara 
06.09.2017 17:00,28.2,759.2,50,Wind blowing from the north,3, ,Falconara 
06.09.2017 20:00,26.5,759.9,53,Wind blowing from the north-northwest,5, ,Falconara 
06.09.2017 23:00,25.9,760.2,59,Wind blowing from the north,6, ,Falconara 
07.09.2017 02:00,25.4,759.9,54,Wind blowing from the north-northwest,6, ,Falconara 
07.09.2017 05:00,24.8,759.9,52,Wind blowing from the north,4, ,Falconara 
07.09.2017 08:00,26.6,760.3,46,Wind blowing from the north,5, ,Falconara 
07.09.2017 11:00,28.1,760.6,41,Wind blowing from the north-west,6, ,Falconara 
